X,Y,fid,Name,No,SK_ID,SK_start_position,Side_road___kp,Road,Kp,Kp_SK,odc,Modules,Module_1,Module_2,Module_3,Module_4,Module_5,Module_6,Module_7,Module_8,Module_9,Module_10,Module_11,SK_ID_full,status,GSM,Odcinek,Typ szafy,icon_url
18.5511621,50.3115804,"482",SSKA4km300443,"1482.0","1482.0","599.0",,A4,,,,"1.0",106_A_3_011,,,,,,,,,,,ID_0_1482,"0",,"3",M-3.1,./0.png
18.5457315,50.332353,"483",SSKA4km298072,"1483.0","1483.0","600.0",,A4,,,,"2.0",101_A_3_027,112_A_3_017,,,,,,,,,,ID_0_1483,"0",,"3",M-3.1,./0.png
18.446448,50.39274,"484",SSKA4km287908,"1484.0","1484.0","602.0",,A4,,,,"1.0",104_C_3_098,,,,,,,,,,,ID_0_1484,"0",,"3",M-3.1,./0.png
18.4485357,50.392072,"485",SSKA4km288085,"1485.0","1485.0","603.0",,A4,,,,"1.0",104_C_3_096,,,,,,,,,,,ID_0_1485,"0",,"3",M-3.1,./0.png
18.4475323,50.3915057,"486",SSKA4km288039ŁP,"1486.0","1486.0","604.0",,A4,,,,"2.0",104_B_3_067,114_A_3_068,,,,,,,,,,ID_0_1486,"0",,"3",M-3.1,./0.png
18.4494596,50.3915295,"487",SSKA4km288168,"1487.0","1487.0","606.0",,A4,,,,"1.0",104_C_3_095,,,,,,,,,,,ID_0_1487,"0",,"3",M-3.1,./0.png
18.5269103,50.3519358,"488",SSKA4km295316,"1488.0","1488.0","607.0",,A4,,,,"1.0",101_A_3_050,,,,,,,,,,,ID_0_1488,"0",,"3",M-3.1,./0.png
18.5146618,50.3614181,"489",SSKA4km293897,"1489.0","1489.0","608.0",,A4,,,,"2.0",101_G_3_008,105_B_3_008,,,,,,,,,,ID_0_1489,"0",,"3",M-3.2,./0.png
18.4510394,50.3910898,"490",SSKA4km288231,"1490.0","1490.0","610.0",,A4,,,,"1.0",106_A_3_098,,,,,,,,,,,ID_0_1490,"0",,"3",M-3.1,./0.png
18.4593123,50.3851138,"491",SSKA4km289156,"1491.0","1491.0","611.0",,A4,,,,"2.0",101_A_3_032,103_B_3_007.2,,,,,,,,,,ID_0_1491,"0",,"3",M-3.2,./0.png
18.4486234,50.3911119,"492",SSKA4km288135ŁP,"1492.0","1492.0","613.0",,A4,,,,"2.0",104_B_3_060,114_A_3_061,,,,,,,,,,ID_0_1492,"0",,"3",M-3.2,./0.png
18.4454269,50.3914772,"493",SSKA4km287901ŁP,"1493.0","1493.0","615.0",,A4,,,,"2.0",103_B_3_028,106_A_3_099,,,,,,,,,,ID_0_1493,"0",,"3",M-3.2,./0.png
18.4472336,50.3929253,"494",SSKA4km287945ŁL,"1494.0","1494.0","617.0",,A4,,,,"2.0",104_B_3_148,114_A_3_149,,,,,,,,,,ID_0_1494,"0",,"3",M-3.1,./0.png
18.446726,50.3933309,"495",SSKA4km287904,"1495.0","1495.0","619.0",,A4,,,,"3.0",104_B_3_168,104_C_3_097,114_A_3_169,,,,,,,,,ID_0_1495,"0",,"3",M-3.1,./0.png
18.4290765,50.3999983,"496",SSKA4km286429,"1496.0","1496.0","622.0",,A4,,,,"3.0",101_A_3_014,101_A_3_054,112_A_3_016,,,,,,,,,ID_0_1496,"0",,"3",M-3.1,./0.png
18.4077927,50.4131556,"497",SSKA4km284312,"1497.0","1497.0","625.0",,A4,,,,"2.0",104_C_3_010,106_B_3_004,,,,,,,,,,ID_0_1497,"0",,"3",M-3.3,./0.png
18.387855,50.4262319,"498",SSKA4km282278,"1498.0","1498.0","627.0",,A4,,,,"2.0",104_B_3_337,114_A_3_319,,,,,,,,,,ID_0_1498,"0",,"3",M-3.2,./0.png
18.4625272,50.3827758,"499",SSKA4km289480,"1499.0","1499.0","629.0",,A4,,,,"1.0",101_A_3_045,,,,,,,,,,,ID_0_1499,"0",,"3",M-3.1,./0.png
18.5231193,50.3543253,"500",SSKA4km294940,"1500.0","1500.0","630.0",,A4,,,,"1.0",101_A_3_006,,,,,,,,,,,ID_0_1500,"0",,"3",M-3.1,./0.png
18.5343584,50.3490473,"501",SSKA4km295936,"1501.0","1501.0","631.0",,A4,,,,"1.0",106_A_3_097,,,,,,,,,,,ID_0_1501,"0",,"3",M-3.1,./0.png
18.53787,50.347467,"502",SSKA4km296246,"1502.0","1502.0","632.0",,A4,,,,"1.0",104_C_3_091,,,,,,,,,,,ID_0_1502,"0",,"3",M-3.1,./0.png
18.5387295,50.3462806,"503",SSKA4km296412ŁP,"1503.0","1503.0","633.0",,A4,,,,"2.0",(104_B_3_062,114_A_3_063,104_B_3_063,114_A_3_064),,,,,,,,ID_0_1503,"0",,"3",M-3.1,./0.png
18.4934617,50.3702206,"504",SSKA4km292142,"1505.0","1505.0","637.0",,A4,,, 106_B_3_018,"5.0",104_B_3_347,104_B_3_351,106_B_3_018,112_B_3_000,114_A_3_328,,,,,,,ID_0_1505,"0",,"3",M-3.3,./0.png
18.5399399,50.3463717,"505",SSKA4km296441,"1506.0","1506.0","642.0",,A4,,, 104_C_3_093,"5.0",103_B_3_000,104_B_3_064,104_C_3_093,104_C_3_094,114_A_3_065,,,,,,,ID_0_1506,"0",,"3",M-3.3,./0.png
18.5420547,50.3453484,"506",SSKA4km296565,"1507.0","1507.0","647.0",,A4,,,,"3.0",104_B_3_066,106_A_3_018,114_A_3_067,,,,,,,,,ID_0_1507,"0",,"3",M-3.1,./0.png
18.542307,50.344147,"507",SSKA4km296740,"1508.0","1508.0","650.0",,A4,,,,"1.0",104_C_3_092,,,,,,,,,,,ID_0_1508,"0",,"3",M-3.2,./0.png
18.5444633,50.33669,"508",SSKA4km297579,"1509.0","1509.0","651.0",,A4,,,,"1.0",101_A_3_049,,,,,,,,,,,ID_0_1509,"0",,"3",M-3.1,./0.png
18.5459989,50.3305245,"509",SSKA4km298222,"1510.0","1510.0","652.0",,A4,,,,"1.0",108_A_3_000,,,,,,,,,,,ID_0_1510,"0",,"3",M-3.1,./0.png
18.550374,50.3145053,"510",SSKA4km300084,"1511.0","1511.0","653.0",,A4,,,,"2.0",104_B_3_333,114_A_3_314,,,,,,,,,,ID_0_1511,"0",,"3",M-3.1,./0.png
18.5496634,50.3113931,"511",SSKA4km300610P,"1512.0","1512.0","655.0",,A4,,,,"1.0",107_A_3_004.2,,,,,,,,,,,ID_0_1512,"0",,"3",M-3.1+3.3,./0.png
18.5522718,50.311358,"512",SSKA4km300264L,"1513.0","1513.0","656.0",,A4,,,,"1.0",107_A_3_000.2,,,,,,,,,,,ID_0_1513,"0",,"3",M-3.1+3.3,./0.png
18.5496634,50.3113931,"513",SSKA4km300283P,"1514.0","1514.0","657.0",,A4,,,,"1.0",107_A_3_004.1,,,,,,,,,,,ID_0_1514,"0",,"3",M-3.1+3.3,./0.png
18.5522718,50.311358,"514",SSKA4km300610L,"1515.0","1515.0","658.0",,A4,,,,"1.0",107_A_3_000.1,,,,,,,,,,,ID_0_1515,"0",,"3",M-3.1+3.3,./0.png
18.3943947,50.4228034,"515",SSKA4km282877,"1516.0","1516.0","659.0",,A4,,,,"2.0",104_B_3_338,114_A_3_326,,,,,,,,,,ID_0_1516,"0",,"3",M-3.1,./0.png
18.5641125,50.2892196,"516",SSKA4km303092,"1517.0","1517.0","661.0",,A4,,,,"3.0",101_A_3_051,103_B_3_013.1,106_B_3_017,,,,,,,,,ID_0_1517,"0",,"3",M-3.3*,./0.png
18.5691915,50.2814429,"517",SSKA4km303987,"1518.0","1518.0","664.0",,A4,,,,"3.0",104_B_3_144,106_A_3_095,114_A_3_145,,,,,,,,,ID_0_1518,"0",,"3",M-3.1,./0.png
18.5698016,50.2810377,"518",SSKA4km304066ŁP,"1519.0","1519.0","667.0",,A4,,, 114_A_3_062),"4.0",104_B_3_061,104_C_3_088,112_D_3_001,114_A_3_062,,,,,,,,ID_0_1519,"0",,"3",M-3.1,./0.png
18.571338,50.28114,"519",SSKA4km304083,"1520.0","1520.0","671.0",,A4,,,,"3.0",104_B_3_145,104_C_3_090,114_A_3_146,,,,,,,,,ID_0_1520,"0",,"3",M-3.1,./0.png
18.5740884,50.281604,"520",SSKA4km304162ŁL,"1521.0","1521.0","674.0",,A4,,,,"1.0",106_A_3_065,,,,,,,,,,,ID_0_1521,"0",,"3",M-3.2,./0.png
18.5722053,50.2799093,"521",SSKA4km304264ŁL,"1522.0","1522.0","675.0",,A4,,,,"2.0",104_B_3_048,114_A_3_049,,,,,,,,,,ID_0_1522,"0",,"3",M-3.1,./0.png
18.572408,50.2789279,"522",SSKA4km304387,"1523.0","1523.0","677.0",,A4,,,,"1.0",104_C_3_089,,,,,,,,,,,ID_0_1523,"0",,"3",M-3.1,./0.png
18.5747276,50.2761691,"523",SSKA4km304727,"1524.0","1524.0","678.0",,A4,,,,"1.0",106_A_3_094,,,,,,,,,,,ID_0_1524,"0",,"3",M-3.1,./0.png
18.5763631,50.2738766,"524",SSKA4km305002,"1525.0","1525.0","679.0",,A4,,,,"3.0",101_A_3_043,103_B_3_013.2,112_B_3_004,,,,,,,,,ID_0_1525,"0",,"3",M-3.2,./0.png
18.5834498,50.2691459,"525",SSKA4km305741,"1526.0","1526.0","682.0",,A4,,,,"1.0",101_A_3_030,,,,,,,,,,,ID_0_1526,"0",,"3",M-3.1,./0.png
18.6101464,50.2644299,"526",SSKA4km307741,"1527.0","1527.0","683.0",,A4,,, 114_B_3_012),"4.0",104_B_3_332,104_B_3_341,106_B_3_016,114_B_3_012,,,,,,,,ID_0_1527,"0",,"3",M-3.1+3.3,./0.png
18.6267198,50.2625593,"527",SSKA4km308937,"1528.0","1528.0","687.0",,A4,,,,"2.0",101_A_3_002,101_A_3_023,,,,,,,,,,ID_0_1528,"0",,"3",M-3.1,./0.png
18.6412799,50.2609942,"528",SSKA4km309968,"1529.0","1529.0","689.0",,A4,,,,"1.0",106_A_3_091,,,,,,,,,,,ID_0_1529,"0",,"3",M-3.1,./0.png
18.644418,50.260712,"529",SSKA4km310228,"1530.0","1530.0","690.0",,A4,,,,"1.0",104_C_3_033,,,,,,,,,,,ID_0_1530,"0",,"3",M-3.1,./0.png
18.5600834,50.2939925,"530",SSKA4km302485,"1531.0","1531.0","691.0",,A4,,,,"2.0",101_A_3_010,108_A_3_003,,,,,,,,,,ID_0_1531,"0",,"3",M-3.1,./0.png
18.6492343,50.2611424,"531",SSKA4km310536ŁL,"1532.0","1532.0","693.0",,A4,,,,"3.0",104_B_3_049,104_C_3_034,114_A_3_050,,,,,,,,,ID_0_1532,"0",,"3",M-3.1,./0.png
18.649114,50.259115,"532",SSKA4km310620ŁP,"1533.0","1533.0","696.0",,A4,,, 106_A_3_093,"5.0",104_B_3_051,104_B_3_052,106_A_3_093,114_A_3_052,114_A_3_053,,,,,,,ID_0_1533,"0",,"3",M-3.1,./0.png
18.6513869,50.2616534,"533",SSKA4km310693ŁL,"1534.0","1534.0","701.0",,A4,,,,"2.0",104_B_3_050,114_A_3_051,,,,,,,,,,ID_0_1534,"0",,"3",M-3.1,./0.png
18.6530241,50.2619202,"534",SSKA4km310805ŁL,"1535.0","1535.0","703.0",,A4,,,,"1.0",103_B_3_032,,,,,,,,,,,ID_0_1535,"0",,"3",M-3.2,./0.png
18.6552272,50.2615697,"535",SSKA4km310913ŁL,"1536.0","1536.0","704.0",,A4,,,,"2.0",101_C_3_025,106_A_3_101,,,,,,,,,,ID_0_1536,"0",,"3",M-3.2,./0.png
18.6583192,50.2595547,"536",SSKA4km311269,"1537.0","1537.0","706.0",,A4,,,,"2.0",106_A_3_064,112_A_3_018,,,,,,,,,,ID_0_1537,"0",,"3",M-3.1,./0.png
18.6686391,50.258966,"537",SSKA4km311948,"1538.0","1538.0","708.0",,A4,,,,"1.0",101_A_3_073,,,,,,,,,,,ID_0_1538,"0",,"5",M-3.1,./0.png
18.6734667,50.2592664,"538",SSKA4km312289,"1539.0","1539.0","709.0",,A4,,,,"1.0",106_A_3_092,,,,,,,,,,,ID_0_1539,"0",,"5",M-3.1,./0.png
18.682149,50.2588907,"539",SSKA4km312924,"1540.0","1540.0","710.0",,A4,,,,"1.0",101_A_3_086,,,,,,,,,,,ID_0_1540,"0",,"5",M-3.1,./0.png
18.6976056,50.2590472,"540",SSKA4km314026,"1541.0","1541.0","711.0",,A4,,,,"2.0",103_B_3_025.1,103_B_3_038.2,,,,,,,,,,ID_0_1541,"0",,"5",M-3.2,./0.png
19.051816,50.2437447,"541",SSKA4km340227ŁL,"1542.0","1542.0","713.0",,A4,,,,"1.0",106_A_3_104,,,,,,,,,,,ID_0_1542,"0",,"4",M-3.1,./0.png
18.7115479,50.2592843,"542",SSKA4km315018,"1543.0","1543.0","714.0",,A4,,,,"1.0",101_B_3_093,,,,,,,,,,,ID_0_1543,"0",,"5",M-3.1,./0.png
19.0520058,50.2411573,"543",SSKA4km340275,"1544.0","1544.0","715.0",,A4,,,,"2.0",106_A_3_022,112_A_3_006,,,,,,,,,,ID_0_1544,"0",,"4",M-3.1,./0.png
19.0528462,50.2421192,"544",SSKA4km340316ŁL,"1545.0","1545.0","717.0",,A4,,, 114_A_3_276),"4.0",104_B_3_160,104_B_3_287,114_A_3_161,114_A_3_276,,,,,,,,ID_0_1545,"0",,"4",M-3.1,./0.png
18.7171851,50.2601223,"545",SSKA4km315435,"1546.0","1546.0","721.0",,A4,,,,"1.0",101_B_3_094,,,,,,,,,,,ID_0_1546,"0",,"5",M-3.1,./0.png
18.718323,50.261225,"546",SSKA4km315549,"1547.0","1547.0","722.0",,A4,,,,"2.0",104_B_3_124,114_A_3_125,,,,,,,,,,ID_0_1547,"0",,"5",M-3.1,./0.png
18.7236233,50.2589447,"547",SSKA4km315687,"1548.0","1548.0","724.0",,A1,,, 114_A_3_124),"4.0",104_B_3_122,104_B_3_123,114_A_3_123,114_A_3_124,,,,,,,,ID_0_1548,"0",,"5",M-3.2,./0.png
18.7224416,50.2620037,"548",SSKA4km315857,"1549.0","1549.0","728.0",,A1,,,,"1.0",106_A_3_021,,,,,,,,,,,ID_0_1549,"0",,"5",M-3.1,./0.png
19.0621076,50.2344138,"549",SSKA4km341433,"1550.0","1550.0","729.0",,A4,,,,"1.0",103_B_3_015.2,,,,,,,,,,,ID_0_1550,"0",,"4",M-3.2,./0.png
19.0553078,50.2325318,"550",SSKDK86ul.Pszczyńska001,"1551.0","1551.0","730.0",,A4,,,,"2.0",101_B_3_075,103_B_3_016.2,,,,,,,,,,ID_0_1551,"0",,"4",M-3.2,./0.png
19.0487246,50.2500637,"551",SSKDK86ul.Mruckowska001,"1552.0","1552.0","732.0",,DK86,,,,"1.0",101_B_3_029,,,,,,,,,,,ID_0_1552,"0",,"4",M-3.1,./0.png
19.0502303,50.2427999,"552",SSKA4km340153ŁL,"1553.0","1553.0","733.0",,A4,,,,"2.0",104_B_3_286,114_A_3_275,,,,,,,,,,ID_0_1553,"0",,"4",M-3.1,./0.png
18.70647,50.259052,"553",SSKA4km314655,"1554.0","1554.0","735.0",,A4,,,,"2.0",104_C_3_021,106_A_3_083,,,,,,,,,,ID_0_1554,"0",,"5",M-3.1,./0.png
19.0505284,50.240346,"554",SSKA4km340252ŁP,"1555.0","1555.0","737.0",,A4,,,,"2.0",104_B_3_283,114_A_3_272,,,,,,,,,,ID_0_1555,"0",,"4",M-3.1,./0.png
18.714369,50.258316,"555",SSKA4km315197,"1556.0","1556.0","739.0",,A4,,, 114_A_3_252),"4.0",104_B_3_121,104_B_3_263,114_A_3_122,114_A_3_252,,,,,,,,ID_0_1556,"0",,"5",M-3.1,./0.png
18.7152999,50.2600962,"556",SSKA4km315327,"1557.0","1557.0","743.0",,A4,,,,"1.0",104_C_3_024,,,,,,,,,,,ID_0_1557,"0",,"5",M-3.1,./0.png
19.0541022,50.2405885,"557",SSKA4km340498ŁP,"1558.0","1558.0","744.0",,A4,,,,"2.0",104_B_3_284,114_A_3_273,,,,,,,,,,ID_0_1558,"0",,"4",M-3.1,./0.png
19.0559892,50.2399569,"558",SSKA4km340653ŁP,"1559.0","1559.0","746.0",,A4,,, 104_B_3_159,"6.0",104_B_3_135,104_B_3_159,104_B_3_171,114_A_3_136,114_A_3_160,114_A_3_172,,,,,,ID_0_1559,"0",,"4",M-3.1,./0.png
19.0046213,50.247713,"559",SSKA4km341142,"1560.0","1560.0","752.0",,A4,,, 114_A_3_335),"4.0",104_B_3_360,104_C_3_042,106_A_3_096,114_A_3_335,,,,,,,,ID_0_1560,"0",,"4",M-3.1,./0.png
19.0617489,50.2353053,"560",SSKA4km341330,"1561.0","1561.0","756.0",,A4,,,,"1.0",104_C_3_041,,,,,,,,,,,ID_0_1561,"0",,"4",M-3.1,./0.png
18.658627,50.2639663,"563",SSKA4Rybnicka1,"1564.0","1564.0","757.0",,DK78,,,,"1.0",101_B_3_035,,,,,,,,,,,ID_0_1564,"0",,"3",M-3.1,./0.png
18.651546,50.2538272,"564",SSKA4Rybnicka2,"1565.0","1565.0","758.0",,DK78,,,,"1.0",101_B_3_036,,,,,,,,,,,ID_0_1565,"0",,"3",M-3.1,./0.png
18.8815615,50.2508663,"565",SSKA4km327825,"1566.0","1566.0","759.0",,A4,,,,"1.0",107_A_3_005.2,,,,,,,,,,,ID_0_1566,"0",,"4",M-3.1+3.3,./0.png
19.0225414,50.2466453,"566",SSKA4km338068,"1567.0","1567.0","760.0",,A4,,, 104_B_3_234,"6.0",104_B_3_029,104_B_3_234,104_B_3_252,114_A_3_030,114_A_3_108,114_A_3_227,,,,,,ID_0_1567,"0",,"4",M-3.1,./0.png
19.0390356,50.2444375,"567",SSKA4km339376,"1568.0","1568.0","766.0",,A4,,, 114_B_3_010),"4.0",104_B_3_233,104_B_3_251,106_A_3_077,114_B_3_010,,,,,,,,ID_0_1568,"0",,"4",M-3.1+3.3,./0.png
19.0420796,50.2440018,"568",SSKA4km339552,"1569.0","1569.0","770.0",,A4,,,,"3.0",104_B_3_359,104_C_3_018,114_A_3_315,,,,,,,,,ID_0_1569,"0",,"4",M-3.1,./0.png
19.0239943,50.2454609,"569",SSKA4km338246ŁP,"1570.0","1570.0","773.0",,A4,,, 114_A_3_094),"4.0",104_B_3_091,104_B_3_093,114_A_3_092,114_A_3_094,,,,,,,,ID_0_1570,"0",,"4",M-3.1,./0.png
19.0488742,50.2424146,"570",SSKA4km340085ŁL,"1571.0","1571.0","777.0",,A4,,, 114_A_3_277),"4.0",104_B_3_136,104_B_3_288,114_A_3_137,114_A_3_277,,,,,,,,ID_0_1571,"0",,"4",M-3.1,./0.png
19.0242197,50.2466205,"571",SSKA4km338267,"1572.0","1572.0","781.0",,A4,,,,"3.0",104_B_3_092,106_A_3_062,114_A_3_093,,,,,,,,,ID_0_1572,"0",,"4",M-3.1,./0.png
19.0281754,50.2458824,"572",SSKA4km338471,"1573.0","1573.0","784.0",,A4,,, 114_A_3_271),"4.0",101_A_3_009,104_B_3_282,104_C_3_040,114_A_3_271,,,,,,,,ID_0_1573,"0",,"4",M-3.1,./0.png
19.0364963,50.2449445,"573",SSKA4km339146,"1574.0","1574.0","788.0",,A4,,,,"1.0",103_B_3_015.1,,,,,,,,,,,ID_0_1574,"0",,"4",M-3.2,./0.png
19.0447801,50.2432348,"574",SSKA4km339765,"1575.0","1575.0","789.0",,A4,,,,"1.0",101_A_3_040,,,,,,,,,,,ID_0_1575,"0",,"4",M-3.1,./0.png
18.7855669,50.3821586,"575",SSKA1ckm011406,"1576.0","1576.0","790.0",,A1,,,,"3.0",101_A_3_025,101_A_3_053,105_B_3_005,101_G_3_005,,,,,,,,ID_0_1576,"0",,"2",M-3.2,./0.png
19.0544436,50.2419702,"576",SSKA4km340446ŁL,"1577.0","1577.0","793.0",,A4,,,,"2.0",104_B_3_285,114_A_3_274,,,,,,,,,,ID_0_1577,"0",,"4",M-3.1,./0.png
18.5516347,50.307897,"577",SSKA4km300826,"1578.0","1578.0","795.0",,A4,,,,"2.0",104_B_3_334,114_A_3_318,,,,,,,,,,ID_0_1578,"0",,"3",M-3.1,./0.png
18.7662288,50.2691208,"700",SSKA4km319145,"1701.0","1701.0","797.0",,A4,,, 114_B_3_011),"4.0",104_B_3_231,104_B_3_249,106_A_3_082,114_B_3_011,,,,,,,,ID_0_1701,"0",,"5",M-3.3,./0.png
19.0513497,49.849708,"701",SSKS1fkm001905,"1702.0","1702.0","801.0",,S1,,,,"1.0",101_B_3_047,,,,,,,,,,,ID_0_1702,"0",,"6",M-3.1,./0.png
19.0875931,49.8384284,"702",SSKS1fkm005087,"1703.0","1703.0","802.0",,S1,,,(101_B_3_050,"7.0",101_B_3_050,101_B_3_067,103_B_3_003,104_B_3_215,104_B_3_242,114_A_3_212,114_A_3_235,,,,,ID_0_1703,"0",,"6",M-3.3,./0.png
19.08479,49.827055,"703",SSKS1fkm006351,"1704.0","1704.0","809.0",,S1,,,,"1.0",104_C_3_161,,,,,,,,,,,ID_0_1704,"0",,"6",M-3.1,./0.png
19.0853414,49.8252753,"704",SSKS1fkm006526,"1705.0","1705.0","810.0",,S1,,,,"2.0",104_B_3_042,114_A_3_043,,,,,,,,,,ID_0_1705,"0",,"6",M-3.2,./0.png
19.0861369,49.8250465,"705",SSKS1fkm006620,"1706.0","1706.0","812.0",,S1,,, 114_A_3_045),"4.0",104_B_3_044,104_C_3_162,112_B_3_003,114_A_3_045,,,,,,,,ID_0_1706,"0",,"6",M-3.1,./0.png
19.0869753,49.8237254,"706",SSKS1fkm006777,"1707.0","1707.0","816.0",,S1,,,,"1.0",106_A_3_036,,,,,,,,,,,ID_0_1707,"0",,"6",M-3.1,./0.png
19.0866378,49.8222198,"707",SSKS1fkm006917,"1708.0","1708.0","817.0",,S1,,,,"3.0",104_B_3_043,104_C_3_164,114_A_3_044,,,,,,,,,ID_0_1708,"0",,"6",M-3.1,./0.png
19.0873009,49.8219767,"708",SSKS1fkm006977,"1709.0","1709.0","820.0",,S1,,,,"3.0",104_B_3_041,104_C_3_163,114_A_3_042,,,,,,,,,ID_0_1709,"0",,"6",M-3.1,./0.png
19.0811925,49.8059714,"709",SSKS1fkm008902,"1710.0","1710.0","823.0",,S1,,, 101_B_3_069,"6.0",101_B_3_054,101_B_3_069,104_B_3_218,104_B_3_244,114_A_3_215,114_A_3_237,,,,,,ID_0_1710,"0",,"6",M-3.1,./0.png
19.0805978,49.8009979,"710",SSKS1fkm009443,"1711.0","1711.0","829.0",,S1,,,,"2.0",101_G_3_010,105_B_3_010,,,,,,,,,,ID_0_1711,"0",,"6",M-3.2,./0.png
19.070687,49.787484,"711",SSKS1fkm011133,"1712.0","1712.0","831.0",,S1,,, 114_A_3_167),"8.0",104_B_3_163,104_B_3_164,104_B_3_165,104_B_3_166,114_A_3_164,114_A_3_165,114_A_3_166,114_A_3_167,,,,ID_0_1712,"0",,"6",M-3.1,./0.png
19.073418,49.789593,"712",SSKS1fkm010797,"1713.0","1713.0","839.0",,S1,,,,"1.0",104_C_3_160,,,,,,,,,,,ID_0_1713,"0",,"6",M-3.1,./0.png
19.072382,49.7888065,"713",SSKS1fkm010918,"1714.0","1714.0","840.0",,S1,,,,"1.0",104_C_3_159,,,,,,,,,,,ID_0_1714,"0",,"6",M-3.1,./0.png
19.0742052,49.7898645,"714",SSKS1fkm010758,"1715.0","1715.0","841.0",,S1,,,,"2.0",106_A_3_045,112_A_3_014,,,,,,,,,,ID_0_1715,"0",,"6",M-3.1,./0.png
19.0689258,49.7873271,"715",SSKS1fkm011245,"1716.0","1716.0","843.0",,S1,,, 104_B_3_217,"6.0",104_B_3_195,104_B_3_217,104_B_3_243,114_A_3_194,114_A_3_214,114_A_3_236,,,,,,ID_0_1716,"0",,"6",M-3.1,./0.png
19.067663,49.786414,"716",SSKS1fkm011385ŁP,"1717.0","1717.0","849.0",,S1,,,,"2.0",104_B_3_138,114_A_3_139,,,,,,,,,,ID_0_1717,"0",,"6",M-3.1,./0.png
19.067361,49.785485,"717",SSKS1fkm011429ŁP,"1718.0","1718.0","851.0",,S1,,,,"2.0",104_B_3_162,114_A_3_163,,,,,,,,,,ID_0_1718,"0",,"6",M-3.1,./0.png
19.0697031,49.7836137,"718",SSKS1fkm011691,"1719.0","1719.0","853.0",,S1,,, 114_A_3_162),"4.0",104_B_3_137,104_B_3_161,114_A_3_138,114_A_3_162,,,,,,,,ID_0_1719,"0",,"6",M-3.1,./0.png
19.0687788,49.7836189,"719",SSKS1fkm011696,"1720.0","1720.0","857.0",,S1,,,,"2.0",104_C_3_158,106_A_3_030,,,,,,,,,,ID_0_1720,"0",,"6",M-3.1,./0.png
19.069885,49.782841,"720",SSKS1fkm011796,"1721.0","1721.0","859.0",,S1,,,,"1.0",104_C_3_157,,,,,,,,,,,ID_0_1721,"0",,"6",M-3.1,./0.png
19.0813053,49.7703949,"721",SSKS1fkm012440,"1722.0","1722.0","860.0",,S1,,,,"1.0",101_B_3_053,,,,,,,,,,,ID_0_1722,"0",,"6",M-3.1,./0.png
19.0772804,49.7754026,"722",SSKS1fkm012771,"1723.0","1723.0","861.0",,S1,,, 104_B_3_216,"5.0",101_B_3_068,104_B_3_194,104_B_3_216,114_A_3_193,114_A_3_213,,,,,,,ID_0_1723,"0",,"6",M-3.1,./0.png
19.0815472,49.7645587,"723",SSKS1fkm014038,"1724.0","1724.0","866.0",,S1,,, 114_A_3_031),"4.0",104_B_3_030,104_C_3_153,106_A_3_090,114_A_3_031,,,,,,,,ID_0_1724,"0",,"6",M-3.1,./0.png
19.0844373,49.7618984,"724",SSKS1fkm014431,"1725.0","1725.0","870.0",,S1,,, 104_B_3_032,"6.0",104_B_3_031,104_B_3_032,104_C_3_156,112_B_3_002,114_A_3_032,114_A_3_033,,,,,,ID_0_1725,"0",,"6",M-3.2,./0.png
19.0880299,49.7512216,"725",SSKS1fkm015633,"1726.0","1726.0","876.0",,S1,,,,"2.0",101_B_3_051,101_B_3_065,,,,,,,,,,ID_0_1726,"0",,"6",M-3.2,./0.png
19.0883259,49.7481328,"726",SSKS1fkm015969,"1727.0","1727.0","878.0",,S1,,, 114_A_3_210),"4.0",104_B_3_192,104_B_3_213,114_A_3_191,114_A_3_210,,,,,,,,ID_0_1727,"0",,"6",M-3.1,./0.png
19.1049148,49.7400517,"727",SSKS1fkm017547,"1728.0","1728.0","882.0",,S1,,,,"1.0",104_C_3_152,,,,,,,,,,,ID_0_1728,"0",,"6",M-3.1,./0.png
19.1057657,49.7392929,"728",SSKS1fkm017647ŁP,"1729.0","1729.0","883.0",,S1,,,,"2.0",104_B_3_034,114_A_3_035,,,,,,,,,,ID_0_1729,"0",,"6",M-3.1,./0.png
19.1072212,49.7396131,"729",SSKS1fkm017739,"1730.0","1730.0","885.0",,S1,,,,"1.0",106_A_3_047,,,,,,,,,,,ID_0_1730,"0",,"6",M-3.1,./0.png
19.1152071,49.7328005,"730",SSKS1fkm018402,"1731.0","1731.0","886.0",,S1,,,,"1.0",112_B_3_001,,,,,,,,,,,ID_0_1731,"0",,"6",M-3.1,./0.png
19.1196371,49.7239566,"731",SSKS1fkm019735,"1732.0","1732.0","887.0",,S1,,,(101_B_3_052,"7.0",101_B_3_052,101_B_3_066,103_B_3_031,104_B_3_193,104_B_3_214,114_A_3_192,114_A_3_211,,,,,ID_0_1732,"0",,"6",M-3.3,./0.png
19.121511,49.71424,"732",SSKS1fkm020799,"1733.0","1733.0","894.0",,S1,,,,"1.0",104_C_3_145,,,,,,,,,,,ID_0_1733,"0",,"6",M-3.1,./0.png
19.120602,49.713163,"733",SSKS1fkm020938,"1734.0","1734.0","895.0",,S1,,,,"2.0",104_B_3_096,114_A_3_097,,,,,,,,,,ID_0_1734,"0",,"6",M-3.1,./0.png
